Hours Studied,Attendance,Sleep Hours,Tutoring Sessions,Physical Activity,Exam Score,Extracurricular Activities_Yes,Internet Access_Yes,School Type_Public,Parental Involvement,Resource Access,Motivation Level,Family Income,Teacher Quality,Parental Education Level
27,99,9,0,2,74,False,True,False,2,1,0,2,1,1
17,72,7,4,2,64,False,True,True,0,1,0,1,1,0
15,65,9,2,3,64,True,True,False,1,2,0,0,0,1
20,82,4,2,3,67,True,True,True,1,0,1,0,2,0
25,94,8,6,3,74,False,True,True,2,2,2,1,1,0
21,87,8,1,2,69,True,True,False,1,1,2,0,0,1
11,72,8,1,2,62,False,True,True,0,1,2,0,0,0
15,82,6,1,2,66,True,True,True,1,1,1,1,1,1
20,89,8,2,3,69,True,True,True,2,2,0,1,1,1
20,89,8,1,1,68,True,True,True,2,1,1,1,1,2
32,87,4,2,2,74,True,True,True,2,1,1,2,1,0
12,95,7,4,3,68,False,True,True,1,1,1,1,2,0
23,95,6,2,3,73,True,True,True,1,1,2,1,1,0
29,83,8,4,5,70,False,True,True,1,0,0,2,1,1
34,77,9,0,4,69,False,True,False,1,2,1,1,1,0
18,86,6,2,2,68,True,True,True,1,1,1,1,2,1
23,93,5,2,1,71,False,True,False,1,2,2,0,1,1
23,60,7,3,2,64,False,True,True,0,1,0,2,1,1
21,100,5,3,3,71,False,True,True,1,1,0,0,0,2
19,67,7,1,3,65,False,True,True,1,1,1,0,2,0
23,79,7,1,3,68,True,True,False,0,1,2,2,1,2
5,95,8,1,2,67,True,True,False,1,2,0,0,2,1
24,69,7,2,4,67,True,True,True,1,2,1,1,2,2
21,79,7,2,4,67,True,True,True,1,0,0,1,1,0
19,65,9,1,3,63,True,True,True,1,2,0,0,1,2
32,76,7,0,3,68,False,True,True,1,1,1,1,0,0
16,67,6,1,3,66,True,True,True,2,2,1,0,2,2
18,75,7,1,4,67,True,True,True,1,1,2,2,2,0
32,75,6,3,2,68,True,True,True,1,0,1,1,1,1
15,100,5,2,3,72,True,True,False,2,1,1,2,1,2
17,100,5,3,3,70,False,True,False,1,1,0,0,2,2
19,65,9,3,4,62,False,True,True,0,2,0,1,1,0
25,89,6,2,2,69,True,True,True,1,0,1,0,1,1
21,62,7,0,4,61,True,True,False,1,0,0,0,1,0
12,61,7,2,2,58,True,True,True,1,0,0,0,1,0
17,64,7,5,3,63,False,True,False,0,1,1,1,1,0
16,99,9,4,3,71,False,False,True,2,1,2,1,1,1
20,98,7,1,3,70,True,False,True,0,1,0,0,2,1
23,68,6,1,3,64,False,True,True,2,1,1,0,1,0
23,66,6,2,1,63,False,True,True,2,0,0,1,1,1
9,70,8,1,3,63,True,True,True,2,1,0,1,1,1
26,81,8,2,5,71,False,True,True,2,0,2,0,2,2
22,83,8,0,2,65,True,False,True,0,2,1,0,0,2
28,69,7,2,2,68,False,True,True,2,2,0,0,1,0
23,90,5,1,3,70,True,False,False,1,2,2,1,1,0
27,72,8,3,3,68,True,True,True,2,2,1,1,0,0
23,97,7,3,1,69,False,False,False,1,2,1,0,1,0
28,86,7,0,5,70,True,True,True,1,1,1,1,1,1
23,77,5,0,3,67,False,True,False,2,1,0,2,2,0
19,92,6,2,2,69,True,True,True,0,2,1,1,1,0
34,93,6,2,3,73,False,True,True,0,1,0,2,1,0
25,72,8,3,3,68,True,True,True,1,1,0,1,0,2
23,74,8,2,2,67,False,True,True,2,1,1,0,1,1
12,97,7,0,4,67,True,True,False,1,2,0,0,1,1
12,67,8,2,3,64,True,True,False,1,2,1,0,2,1
22,62,9,2,2,63,False,True,True,2,1,1,0,1,0
21,78,8,1,5,67,False,False,False,0,2,1,1,0,2
16,92,8,1,2,70,True,True,True,1,2,1,1,2,0
21,91,6,1,3,71,True,True,True,2,1,2,1,1,2
30,97,6,1,2,74,True,True,False,1,2,2,1,1,1
24,81,9,2,3,70,True,True,True,1,2,2,2,0,0
13,64,6,1,2,59,False,True,True,0,0,1,1,1,1
19,84,8,0,3,64,True,True,False,0,1,1,0,1,0
15,91,10,2,3,67,False,True,True,0,1,0,1,2,0
18,64,8,1,3,63,True,True,True,1,1,1,0,1,0
18,67,7,5,2,66,True,True,True,0,2,1,0,0,1
17,60,5,1,4,62,True,True,False,1,1,1,1,1,1
12,84,7,3,3,65,False,True,True,0,1,1,2,2,0
19,95,9,3,4,73,True,True,True,2,2,1,2,1,1
17,87,7,1,2,70,True,True,True,2,2,2,1,2,0
2,99,9,0,4,62,True,True,True,1,0,0,1,1,0
32,63,8,2,5,68,False,False,True,1,2,1,2,0,0
27,96,7,1,3,74,True,True,True,2,0,1,2,1,1
18,93,7,2,4,96,False,True,False,1,1,0,1,1,0
20,73,5,1,2,66,False,True,True,2,2,2,0,2,0
13,99,6,0,4,69,True,False,True,0,2,1,0,1,2
30,72,6,1,3,70,True,True,True,2,2,1,0,1,2
31,96,8,2,3,73,True,True,False,1,0,1,1,1,1
21,95,7,1,2,69,False,True,True,0,0,0,0,2,0
26,90,9,1,4,71,True,True,False,2,2,1,0,1,0
21,83,7,0,2,65,True,False,True,2,0,0,0,0,1
12,65,6,1,3,62,True,True,True,1,0,1,1,1,2
18,81,6,1,3,69,False,True,True,2,2,0,1,1,0
21,74,6,3,2,65,False,True,True,0,1,2,0,1,1
17,92,7,1,2,68,False,True,True,1,1,1,1,1,1
19,90,6,1,3,65,True,True,True,0,0,2,0,1,2
19,96,5,4,1,72,True,True,False,1,2,1,2,1,0
20,61,9,2,4,67,True,True,False,2,2,1,2,1,2
20,92,7,2,2,68,False,True,False,1,0,1,1,2,1
14,98,7,0,3,68,False,False,True,0,1,1,1,2,0
16,92,6,2,3,66,False,False,False,1,1,0,1,1,1
12,65,5,0,2,62,True,True,False,1,2,2,2,1,0
26,63,7,2,4,65,True,True,True,1,1,1,1,2,0
7,61,4,1,5,60,True,True,False,0,2,2,1,1,0
27,85,8,2,4,70,True,True,False,2,1,1,0,2,0
28,85,6,1,1,68,True,True,True,1,1,0,0,1,0
18,99,7,1,3,72,True,True,True,1,2,0,1,1,2
4,76,8,2,2,63,True,True,True,1,1,1,2,1,0
18,73,7,1,1,63,True,True,False,1,2,0,1,1,0
20,85,5,1,2,67,True,True,True,0,1,0,1,1,1
14,93,9,4,2,68,True,True,True,1,0,0,1,1,2
17,97,5,2,3,69,False,True,True,1,1,0,2,1,0
29,92,4,1,4,75,True,True,True,2,1,0,2,2,0
24,77,8,0,3,67,False,True,True,0,1,2,2,1,0
14,85,5,2,3,69,True,True,True,2,2,1,0,2,0
10,94,9,0,2,65,False,True,True,0,1,0,1,1,2
18,80,8,2,4,65,True,False,True,0,2,1,1,1,0
19,69,7,1,4,63,True,True,True,1,1,0,0,1,1
23,67,6,2,4,65,False,True,False,0,1,1,1,1,0
17,60,6,0,2,58,False,True,True,1,0,1,0,1,0
23,89,6,0,3,70,True,True,False,2,2,0,0,2,0
32,64,6,1,5,66,True,True,True,0,0,1,1,0,1
25,70,9,2,2,63,False,False,True,1,0,1,0,1,1
20,72,6,1,3,62,True,True,False,1,0,0,0,1,0
19,82,8,2,3,69,True,True,False,1,1,2,1,1,1
18,76,9,1,3,66,False,True,True,1,1,2,2,2,0
27,87,6,0,2,68,False,True,True,2,0,1,0,2,0
16,62,8,2,2,62,True,True,True,0,1,0,2,1,2
20,65,6,0,4,64,False,True,True,2,1,1,1,2,0
20,80,7,0,2,65,True,False,True,1,2,0,1,1,1
17,73,6,2,3,64,True,True,False,1,2,0,0,1,1
12,72,6,2,3,65,False,True,True,1,1,2,2,1,0
22,63,7,3,4,65,True,True,False,1,1,0,1,1,0
20,96,5,0,3,70,True,True,True,0,1,1,1,1,1
23,88,8,2,3,71,False,True,False,0,2,2,1,1,2
17,65,5,2,3,65,True,True,True,1,1,0,1,2,1
27,63,5,1,4,67,False,False,True,2,1,1,2,2,2
15,99,7,4,2,68,True,False,True,0,2,2,0,1,0
30,87,6,1,4,73,True,True,True,2,2,0,1,1,0
10,77,8,0,4,64,False,True,True,1,2,1,1,2,0
23,88,7,3,1,71,False,False,False,2,2,0,0,1,0
23,90,5,2,2,70,False,True,False,1,2,1,1,2,0
15,91,8,4,1,68,False,True,True,0,2,1,1,1,0
23,79,7,2,4,68,True,True,False,2,1,1,0,1,1
28,77,7,3,3,68,True,True,True,0,2,1,0,1,0
7,60,10,0,3,59,True,True,False,1,2,0,0,1,1
23,97,9,2,4,74,True,True,False,1,1,1,1,2,1
5,84,7,1,3,62,True,False,True,1,1,0,0,2,2
14,68,5,2,3,64,True,True,True,2,0,2,1,1,0
30,97,5,0,2,76,False,True,True,2,2,1,2,1,2
17,97,9,2,2,70,True,True,True,2,1,1,0,1,0
13,100,6,0,5,69,False,False,True,2,1,1,0,0,2
19,95,7,0,2,69,True,False,True,1,1,2,0,2,0
32,100,5,4,3,74,True,False,True,0,2,1,1,1,0
9,70,8,2,2,62,False,False,True,2,1,0,2,2,0
14,94,9,2,3,70,False,True,True,1,1,2,0,2,2
29,93,9,4,3,71,True,False,True,0,1,1,0,2,0
31,69,6,4,2,68,True,True,True,1,0,0,1,1,1
19,64,8,3,3,66,True,True,False,2,0,0,2,1,2
13,99,7,3,3,67,False,True,True,0,1,2,2,1,0
33,72,8,3,4,71,False,True,False,2,1,0,0,2,0
30,95,7,3,1,74,True,True,True,1,1,1,1,1,0
24,60,6,3,2,65,True,True,True,0,1,0,1,1,1
15,61,9,1,3,60,True,True,False,2,0,1,1,1,0
20,79,7,2,2,69,True,True,True,2,2,0,1,1,1
19,70,6,2,3,65,True,True,False,1,1,0,0,1,0
22,88,7,3,2,69,True,True,True,1,0,1,0,1,0
29,83,6,1,4,70,True,True,True,1,0,2,1,1,0
25,63,8,0,1,65,True,True,False,2,0,1,1,2,2
14,67,7,0,4,57,True,True,True,0,0,0,0,1,0
28,76,6,0,2,68,True,True,True,1,1,0,1,2,0
22,67,10,2,3,67,False,True,True,2,2,1,2,0,2
24,92,5,2,4,70,False,True,False,1,1,1,1,1,0
29,77,8,1,3,68,True,True,True,1,1,1,1,1,0
13,64,7,1,1,62,True,True,True,2,2,1,0,1,1
20,79,5,1,5,67,True,True,True,2,1,1,0,1,0
17,64,6,0,1,66,True,True,False,2,2,1,1,1,2
11,65,5,2,2,60,True,True,True,1,0,1,1,2,1
22,70,10,0,2,65,False,True,True,2,0,0,1,1,1
35,94,7,1,2,75,True,True,True,2,1,1,0,2,1
9,97,7,4,5,67,True,True,True,0,1,1,1,2,0
20,93,10,1,2,71,False,True,True,1,2,1,0,1,2
24,73,6,0,2,63,True,True,True,0,0,1,1,1,0
21,71,9,2,1,67,True,True,True,2,1,0,2,2,2
19,82,8,2,4,68,False,True,False,2,1,0,0,1,2
12,89,4,2,4,65,True,True,True,2,0,0,0,2,0
21,100,6,1,3,72,False,False,True,0,2,1,2,1,1
15,65,8,1,4,61,False,True,True,1,1,1,1,1,0
7,62,7,1,5,60,False,True,True,0,2,1,1,0,1
27,88,7,2,2,72,True,True,True,2,2,1,0,1,0
26,93,6,2,3,72,True,True,True,1,1,1,1,1,2
20,94,6,2,3,70,True,True,False,0,1,1,1,1,1
21,87,7,2,3,67,False,True,True,0,1,2,1,1,1
26,98,10,0,1,71,False,True,False,1,1,1,0,2,2
21,80,6,0,2,66,True,True,False,1,0,1,1,1,2
25,97,6,0,2,72,False,True,True,2,2,0,0,2,0
18,99,7,1,4,70,True,False,True,1,1,1,2,1,0
28,94,5,2,2,71,True,True,True,1,0,1,2,1,0
22,72,8,2,4,64,True,True,True,0,0,2,1,1,1
21,68,5,3,2,66,True,False,True,1,1,1,2,1,1
12,82,5,2,4,64,False,True,True,2,0,0,1,1,0
22,78,5,0,3,67,True,True,True,1,1,1,0,1,0
15,95,5,3,3,67,False,True,True,0,0,2,1,1,0
16,64,9,1,3,64,False,True,True,2,0,1,1,2,0
15,70,8,0,4,61,False,True,False,0,1,0,1,1,0
14,90,8,4,2,99,True,True,False,2,2,1,1,1,0
33,64,8,3,4,67,False,False,True,1,1,0,2,1,0
28,73,7,3,3,72,True,True,True,1,2,2,2,2,2
32,75,7,1,4,66,False,True,True,0,0,1,1,1,0
13,85,9,3,2,68,True,True,True,0,2,2,1,2,2
20,66,9,1,1,64,False,True,True,2,0,0,1,2,1
12,94,5,1,2,69,False,True,True,2,2,2,2,1,0
16,78,10,0,4,65,False,True,True,1,2,0,0,1,0
14,97,5,1,4,66,False,False,True,0,2,1,1,1,2
27,79,6,3,4,73,True,True,True,2,2,0,1,2,0
18,71,7,0,4,63,True,True,True,1,1,0,0,1,0
26,66,7,3,4,66,True,True,True,1,1,2,1,1,0
24,60,10,3,2,65,True,True,False,1,1,0,0,2,2
34,81,9,1,2,71,True,True,True,1,1,0,1,2,0
11,64,8,1,2,58,True,False,True,1,0,2,1,1,1
28,76,9,0,3,68,False,True,False,1,1,1,0,2,0
27,84,8,0,4,69,False,True,True,1,1,1,0,1,0
14,71,6,0,3,63,True,True,True,2,0,0,0,1,2
26,67,8,1,5,66,True,True,True,1,1,1,1,1,1
22,91,7,0,3,69,True,False,True,1,1,1,2,2,1
19,98,6,3,3,69,True,True,False,1,0,1,0,1,1
15,64,9,2,2,63,False,True,True,2,1,1,1,1,0
16,66,7,1,3,65,True,True,True,0,2,1,0,1,1
32,98,5,2,3,76,False,True,False,0,2,1,2,0,1
20,62,6,0,3,67,True,True,True,2,1,2,2,2,2
25,99,8,1,3,70,False,False,True,0,1,1,0,2,2
15,60,9,1,5,60,False,True,True,1,0,1,1,2,1
15,95,8,2,3,68,False,True,True,2,0,1,2,2,0
26,72,8,1,3,68,True,True,True,1,1,1,1,1,2
12,98,6,2,3,70,True,True,False,0,2,1,0,1,2
18,73,7,1,3,68,True,True,False,1,2,2,2,1,2
20,86,7,3,3,69,False,True,True,2,2,1,0,0,0
21,63,7,0,3,62,True,True,True,1,1,1,0,1,0
19,70,7,1,4,64,False,True,False,2,0,1,2,0,1
22,91,6,2,2,71,False,True,False,2,1,0,1,1,0
24,81,8,1,2,68,True,True,True,1,1,1,0,1,0
24,97,5,0,5,72,False,True,True,2,1,2,1,0,0
14,77,5,1,3,64,True,True,False,1,1,0,2,2,2
18,95,6,6,3,73,True,True,True,1,2,1,0,2,0
27,78,8,0,3,69,False,True,True,1,2,0,0,1,2
25,99,8,1,3,70,False,True,False,0,1,1,1,0,2
12,98,4,3,2,69,False,True,True,1,2,1,0,2,0
22,73,8,1,3,64,False,True,True,1,0,1,2,1,0
8,95,7,2,2,66,False,True,False,1,1,0,1,1,1
20,94,6,1,2,69,True,True,True,1,1,2,1,1,0
31,68,7,1,3,68,False,True,False,2,1,0,0,1,0
14,85,5,4,3,65,True,True,True,1,0,1,1,1,0
15,63,7,4,2,62,True,True,True,2,0,1,0,1,0
25,93,5,2,2,75,True,True,True,2,2,1,2,1,2
11,67,6,0,3,60,True,True,True,1,1,0,0,1,0
16,63,6,0,4,63,True,True,True,1,2,1,1,1,1
24,76,8,2,4,66,True,True,True,1,0,1,1,1,1
16,83,7,0,3,67,True,True,True,2,1,1,1,1,2
19,94,8,1,3,68,True,True,True,0,1,1,1,1,1
24,99,5,0,3,72,True,True,True,1,1,1,0,1,0
23,78,7,0,3,66,False,True,False,0,1,2,0,1,1
22,62,8,0,3,63,True,True,True,1,1,1,0,1,2
18,90,9,1,3,71,True,True,False,1,2,1,2,2,1
22,83,5,2,3,67,True,True,True,0,1,2,0,1,1
19,78,6,1,3,66,True,True,True,1,1,1,0,1,2
23,72,8,2,2,66,False,False,False,2,1,1,0,2,1
17,80,9,4,2,68,False,True,True,2,2,1,0,1,1
19,74,7,1,3,66,False,True,True,1,1,2,2,1,1
14,90,5,0,3,68,True,True,True,2,1,1,0,1,2
20,82,5,3,1,68,True,True,True,2,1,1,0,1,1
15,95,7,0,2,68,True,True,True,0,1,0,2,2,0
13,82,8,2,3,66,False,True,False,1,2,0,0,2,2
22,70,7,1,2,66,False,True,False,2,0,1,0,2,0
21,94,5,0,3,70,False,True,True,1,2,0,1,2,2
25,82,9,1,2,68,True,True,True,2,1,0,2,1,0
17,68,6,2,3,65,True,True,True,1,1,2,2,0,0
22,85,8,1,3,70,True,True,False,0,2,2,1,1,1
23,74,4,3,5,66,False,True,False,1,1,1,2,1,0
23,94,9,0,1,68,True,False,True,1,2,1,1,1,2
15,78,6,1,2,64,True,True,False,1,1,2,1,1,1
21,89,9,0,3,69,False,True,False,1,1,1,1,1,0
22,64,8,2,4,65,False,True,False,1,1,0,1,1,2
20,76,5,3,3,69,True,False,True,1,2,0,1,2,2
7,99,7,1,4,66,True,False,False,0,2,0,2,2,0
21,92,9,1,2,68,False,True,True,2,0,1,1,0,0
33,66,6,3,2,70,True,True,True,1,1,1,2,1,2
18,71,9,1,3,65,False,True,True,2,1,1,1,2,0
16,73,8,0,2,65,True,True,False,2,1,1,2,2,0
22,86,9,1,3,68,False,True,True,1,0,1,1,1,2
22,90,7,0,3,67,False,True,True,0,1,0,1,1,1
27,90,7,0,3,72,False,True,False,2,2,1,0,1,0
12,80,10,1,3,70,True,True,True,2,2,2,2,2,2
24,92,8,1,3,72,True,True,False,0,2,2,2,2,1
24,77,7,1,5,71,True,True,True,2,2,0,2,1,1
19,65,8,1,4,64,False,True,False,0,1,0,1,2,1
22,83,6,2,5,69,True,True,True,0,2,1,1,1,0
26,98,7,4,1,73,True,True,True,1,1,1,0,1,0
25,92,9,1,5,70,True,True,True,0,2,1,0,1,2
13,83,7,1,4,68,False,True,True,2,1,1,0,1,2
25,86,6,2,5,71,False,True,True,2,1,1,1,2,0
20,97,6,1,3,71,False,True,False,1,2,0,0,2,2
20,77,7,0,3,66,True,True,True,0,2,2,2,1,0
20,73,6,3,4,68,False,True,True,1,2,0,2,2,0
19,99,5,0,2,70,True,True,True,1,2,0,1,1,2
27,95,5,3,4,72,False,True,True,1,1,0,1,1,0
19,73,9,1,4,66,True,True,True,0,2,2,0,0,2
13,79,7,3,2,65,True,False,False,1,2,0,2,1,0
18,77,7,3,3,66,True,False,False,1,2,2,2,1,0
21,66,6,3,1,65,True,True,False,2,1,0,0,1,0
27,98,6,0,4,72,True,True,False,2,0,0,0,1,0
24,76,6,2,3,68,True,True,True,1,1,1,2,1,1
15,95,7,0,3,68,True,True,True,1,1,2,2,1,1
35,68,5,0,4,67,True,True,True,0,2,1,2,0,0
22,82,9,2,2,68,True,True,True,1,1,0,0,1,0
28,61,7,1,4,67,False,True,True,2,1,2,1,2,0
19,91,7,3,3,69,False,True,True,1,2,0,2,2,0
23,83,8,2,2,65,False,True,False,0,0,1,0,1,0
25,85,8,2,4,70,False,True,True,1,1,1,1,2,1
27,62,6,1,2,64,False,True,True,2,1,0,1,1,0
26,68,8,2,3,66,False,True,True,1,1,1,0,2,0
25,63,8,1,1,64,False,True,True,0,1,1,2,1,1
18,72,7,1,2,66,True,True,True,2,2,2,2,2,0
17,85,9,1,2,67,True,True,False,1,1,1,1,1,0
22,83,8,3,4,68,True,True,True,1,0,1,1,0,0
26,84,8,5,2,71,False,True,True,1,1,1,1,2,0
19,82,9,1,3,67,False,True,False,2,0,1,0,2,1
26,71,7,3,2,69,True,True,True,2,1,1,0,1,2
29,70,7,1,4,67,True,True,True,1,0,0,1,1,1
15,65,8,4,3,61,True,True,False,0,2,1,0,1,0
15,94,7,0,2,68,False,True,True,1,1,1,1,2,0
19,85,8,2,4,67,True,True,False,0,0,1,1,0,0
22,67,6,1,4,64,True,True,True,0,1,0,1,2,1
17,67,4,3,2,63,True,True,True,1,1,1,1,2,0
28,95,8,3,4,72,False,True,True,0,1,2,2,2,1
23,90,5,2,2,69,False,True,True,2,1,0,0,1,0
20,86,6,1,2,66,False,True,True,0,2,1,2,0,0
11,76,8,1,3,64,True,True,False,1,1,0,2,2,1
12,70,8,2,4,61,True,True,True,0,1,1,1,2,0
22,99,9,2,4,71,True,True,True,1,2,1,0,0,0
7,92,4,0,1,63,True,True,True,0,1,1,2,1,0
26,72,7,2,4,65,False,True,True,1,0,0,1,0,0
19,94,7,2,5,71,True,True,True,2,0,1,2,1,1
39,90,8,2,1,78,False,True,False,2,2,2,1,2,0
34,72,9,1,3,73,True,True,False,1,2,0,2,1,2
19,77,5,1,3,65,False,True,False,0,1,0,0,2,1
19,67,7,0,4,66,True,True,True,0,1,2,1,1,2
26,64,8,3,2,66,True,True,True,2,0,0,1,2,0
30,89,6,3,3,74,False,True,True,1,1,1,2,1,2
10,71,10,4,3,62,False,True,False,1,0,0,2,1,0
9,93,6,1,2,66,True,True,True,2,0,0,1,1,1
16,100,7,4,4,71,False,True,True,2,2,1,0,1,0
23,63,5,2,2,67,True,True,True,2,1,1,2,1,0
23,79,7,0,4,69,True,True,True,2,0,0,1,2,1
26,92,4,2,4,72,False,True,True,1,2,1,2,1,0
13,92,7,2,4,72,True,True,True,2,2,1,2,1,2
6,90,9,2,2,65,True,True,True,1,1,1,1,2,0
25,74,5,1,5,71,False,True,True,2,2,2,1,1,2
15,78,5,0,1,64,False,True,False,1,1,1,2,2,1
8,84,9,1,2,61,True,True,True,1,0,0,0,1,0
21,99,9,1,2,69,True,True,True,1,0,0,2,2,1
25,73,5,1,5,65,True,True,False,0,1,1,0,1,0
19,97,10,3,4,69,True,True,True,1,0,2,0,2,1
17,71,8,2,3,64,False,True,True,1,1,0,2,0,0
19,100,9,1,4,69,True,True,True,1,0,2,2,1,2
18,87,6,1,4,68,True,True,False,1,1,0,0,1,0
12,79,9,1,2,63,False,True,True,1,0,0,2,1,1
16,85,7,1,2,66,False,True,True,0,1,2,1,2,0
23,71,7,1,4,65,False,True,False,1,1,0,1,1,0
22,71,8,2,2,66,True,True,True,2,1,1,1,2,0
21,65,6,3,4,67,False,True,True,1,1,1,1,1,2
14,65,5,3,2,62,True,True,False,1,2,0,0,2,0
19,74,7,2,2,66,True,True,True,1,2,1,0,2,0
7,91,7,3,3,68,False,False,True,2,1,2,2,1,2
21,84,6,2,5,68,True,True,True,1,1,1,2,2,0
29,64,9,0,2,63,False,True,True,0,1,1,0,2,0
11,94,10,1,3,66,True,True,True,2,0,1,1,0,1
16,84,6,3,3,65,False,False,False,2,0,0,1,1,0
22,98,7,1,1,72,True,True,True,2,1,1,2,1,0
28,87,6,4,3,70,False,True,False,1,1,1,0,0,2
17,67,10,1,3,63,False,True,True,2,0,1,1,1,0
16,79,8,0,4,65,False,True,False,1,1,1,0,2,0
8,86,8,1,1,65,True,True,False,2,0,0,0,1,1
21,61,9,1,3,66,False,True,False,2,2,1,1,1,2
32,61,7,0,3,68,True,True,True,2,1,2,2,1,0
22,65,7,2,4,64,True,False,True,1,0,0,1,1,1
20,70,9,3,4,66,False,True,True,2,1,0,1,1,1
22,77,8,3,4,68,True,True,True,0,1,1,2,2,0
20,79,6,0,2,64,True,True,True,0,1,1,0,1,0
15,66,6,2,3,62,False,True,True,1,1,0,1,1,1
25,87,6,0,2,67,True,False,False,1,1,1,0,1,0
21,84,9,1,3,67,False,True,True,0,2,1,0,1,0
20,72,9,1,2,65,False,True,False,1,1,0,1,1,2
14,61,10,2,4,59,True,False,True,0,1,1,0,1,0
28,63,6,0,2,66,True,True,True,1,2,0,0,1,0
24,76,7,4,2,68,False,True,True,2,0,1,1,1,0
17,66,6,2,3,63,False,True,True,2,1,1,2,0,0
26,75,7,2,3,68,True,True,True,1,0,1,1,1,1
17,85,8,2,3,68,True,True,True,2,0,0,1,2,1
15,82,7,3,2,66,True,True,True,1,1,1,0,2,0
15,69,9,1,2,63,False,True,False,2,0,0,1,1,0
9,74,6,3,2,61,False,True,False,1,0,0,0,1,0
23,85,8,0,4,68,True,True,True,2,1,0,2,0,1
9,94,6,0,3,66,False,True,True,2,0,0,0,2,1
13,90,4,1,4,69,False,True,True,1,2,2,2,1,1
8,82,5,0,3,64,True,False,True,1,2,1,0,1,2
19,74,7,1,3,68,False,True,False,1,1,2,2,1,2
19,75,10,0,2,66,False,True,True,1,2,0,0,2,0
18,95,6,0,3,68,False,True,True,1,1,1,0,1,0
14,62,7,2,2,62,True,True,False,1,2,0,1,1,0
13,100,8,1,3,68,True,True,True,1,0,0,0,1,2
23,87,6,1,3,69,False,True,False,1,2,1,0,2,1
17,87,6,2,3,70,True,True,False,2,2,1,0,1,0
22,62,7,4,2,65,True,True,True,2,1,0,0,1,1
15,84,6,3,3,68,True,True,True,0,1,1,1,1,1
21,79,4,0,2,67,False,True,True,1,2,0,0,1,2
28,64,6,0,4,64,True,True,True,0,1,1,0,0,1
24,71,8,2,3,63,False,False,True,0,1,1,1,1,1
18,96,8,1,2,67,True,True,True,1,0,1,1,1,0
22,82,9,1,3,66,False,True,False,2,0,1,0,2,0
19,77,9,2,4,67,True,True,True,2,0,1,0,1,0
20,63,6,2,3,63,True,False,True,1,1,1,1,1,0
18,89,6,3,3,69,True,True,True,1,1,1,2,2,0
19,88,6,3,2,70,False,True,True,2,2,1,1,1,0
21,85,7,0,4,70,True,True,True,2,1,1,2,1,0
14,80,6,0,2,65,False,True,False,2,1,1,2,1,2
14,77,7,2,2,64,False,True,True,0,0,0,1,1,2
12,84,6,1,3,67,True,True,True,1,2,2,1,2,1
10,69,8,1,3,61,False,True,False,0,1,1,1,1,0
13,98,6,1,1,70,True,True,False,1,2,1,0,2,1
21,84,6,2,4,68,False,True,False,2,0,2,2,1,1
15,72,8,0,2,64,True,True,True,1,1,2,1,1,0
23,78,8,1,2,68,False,True,False,2,1,1,2,1,0
20,92,7,1,5,68,False,True,True,1,0,0,1,1,0
8,66,8,0,4,63,True,True,False,2,2,1,0,1,1
24,72,8,1,2,65,True,True,True,0,1,0,0,1,1
25,87,10,4,3,69,True,True,False,0,1,1,0,0,0
14,73,8,2,2,63,False,True,True,1,2,1,0,2,1
23,92,10,1,3,69,True,True,True,0,1,1,0,1,1
15,65,7,3,3,61,True,False,False,2,0,1,2,1,0
21,91,9,2,3,69,True,True,False,0,2,1,0,1,1
12,63,9,1,3,62,False,True,True,2,1,0,2,0,1
9,61,7,0,2,58,True,True,True,0,2,1,1,1,2
18,96,6,2,3,71,True,True,True,1,2,1,1,1,0
19,83,6,5,2,69,False,True,False,2,0,1,1,1,2
18,74,8,1,3,68,False,True,True,2,1,2,2,2,2
13,69,5,0,2,61,False,True,False,1,0,1,1,2,1
18,85,6,3,2,67,True,True,False,2,1,1,0,1,1
22,80,9,2,3,68,True,True,True,1,2,1,1,1,2
20,100,8,3,3,72,True,True,True,1,1,1,0,1,0
21,99,4,1,4,71,True,True,False,2,0,1,1,1,1
16,85,5,3,2,67,True,False,True,1,1,0,1,1,0
27,78,10,3,4,68,False,True,False,1,1,1,1,1,2
13,80,9,0,2,64,False,True,True,1,1,1,2,1,0
23,87,6,3,0,73,False,True,False,1,2,2,2,1,0
27,64,5,0,4,65,True,True,True,0,1,1,0,2,0
23,73,5,1,2,67,False,True,False,0,2,2,1,1,2
19,63,8,0,4,63,True,True,False,2,1,0,1,1,1
17,63,10,0,2,63,True,True,True,1,1,1,0,1,2
26,68,10,4,2,69,True,True,True,1,1,2,1,1,2
11,79,5,1,3,68,True,True,True,2,2,1,2,0,0
14,91,7,2,2,68,True,True,True,1,1,1,0,2,1
18,79,6,3,4,69,True,True,True,2,2,1,0,1,0
27,73,7,5,3,73,True,True,True,2,2,2,2,2,0
22,63,5,3,2,66,True,True,True,2,2,2,0,2,0
14,82,6,3,3,68,True,True,True,1,1,1,1,1,1
18,71,6,2,2,65,False,True,True,1,1,1,1,0,2
16,85,8,4,3,67,False,True,False,1,1,2,0,1,0
16,99,6,2,4,70,False,True,False,1,1,0,1,1,1
26,64,6,1,4,66,False,True,False,1,2,1,0,1,0
12,68,8,3,3,64,False,True,True,1,2,2,0,1,2
30,79,9,1,3,69,False,True,True,1,2,1,0,1,0
25,99,10,1,5,71,False,True,True,0,1,1,1,1,1
